CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Fraud,RiskScore,BalancePerProduct,AgeRisk,HighValueCustomer,LowCreditRisk,MarketingScore,ComplainFlag,LowSatisfaction,OperationalRiskScore
693,Spain,Male,47,8,10760466.0,1,1,1,8014927.0,0,0,5,SILVER,446,0,1,53802.33,0,1,0,2,0,0,0
772,France,Male,34,9,11983969.0,2,1,0,17098086.0,0,0,1,SILVER,870,0,1,0.0,0,0,0,0,0,1,2
657,France,Male,38,7,11983969.0,2,1,0,18582774.0,0,0,1,GOLD,870,0,1,0.0,0,0,0,0,0,1,2
774,Germany,Male,34,4,12087523.0,2,0,1,11340726.0,0,0,5,SILVER,948,0,1,40291.74333333333,0,1,0,2,0,0,0
667,France,Female,37,9,7178689.999999999,2,1,1,6773478.999999999,0,0,2,SILVER,818,0,0,23928.966666666664,0,0,0,0,0,1,1
516,France,Female,37,8,11314312.0,1,0,0,336336.0,0,0,2,DIAMOND,372,0,2,56571.56,0,1,0,1,0,1,2
551,Spain,Male,49,1,15077772.0,2,1,1,13575726.999999998,0,0,5,PLATINUM,986,0,1,50259.24,0,1,0,2,0,0,0
542,Spain,Male,35,2,17489453.0,1,1,1,2231455.0,0,0,4,DIAMOND,380,0,1,87447.265,0,1,0,2,0,0,0
623,France,Male,28,7,11983969.0,1,0,0,12952657.0,0,0,4,SILVER,223,0,1,0.0,0,0,0,0,0,0,1
701,France,Female,43,2,16041656.0,1,0,1,3726643.0,0,0,1,SILVER,998,0,1,80208.28,0,1,0,1,0,1,1
583,France,Male,48,3,9124653.0,1,1,0,6001746.0,1,1,4,SILVER,401,0,2,45623.265,0,0,0,0,1,0,2
731,Spain,Male,46,10,11983969.0,2,1,0,15301542.000000002,0,0,2,GOLD,416,0,1,0.0,0,0,0,1,0,1,2
461,France,Female,35,5,11983969.0,1,1,1,5420902.0,0,0,2,GOLD,710,0,1,0.0,0,0,1,1,0,1,1
702,Germany,Female,23,7,9877523.0,1,1,0,11460396.0,0,0,5,GOLD,291,0,1,49387.615,1,0,0,1,0,0,1
565,Germany,Female,47,10,13975612.0,1,1,0,16584949.0,1,1,4,GOLD,234,0,3,69878.06,0,1,0,2,1,0,2
711,Spain,Male,42,3,17762677.0,3,0,1,1639272.0,1,1,1,PLATINUM,788,0,2,44406.6925,0,1,0,2,1,1,2
664,France,Male,54,8,11983969.0,1,1,1,16271969.0,1,1,5,SILVER,742,0,1,0.0,0,0,0,0,1,0,1
518,Spain,Male,50,4,11983969.0,1,0,0,10711225.0,1,1,2,PLATINUM,225,0,2,0.0,0,0,0,1,1,1,3
728,Spain,Male,42,8,11983969.0,2,0,1,4182322.0,0,0,5,DIAMOND,785,0,0,0.0,0,0,0,1,0,0,0
585,Germany,Male,37,6,15249682.0,1,1,1,9990729.0,0,0,3,SILVER,405,0,1,76248.41,0,1,0,2,0,0,0
573,France,Male,52,8,11983969.0,2,0,1,17822904.0,0,0,2,SILVER,481,0,0,0.0,0,0,0,0,0,1,1
568,Germany,Male,26,1,11293028.0,2,1,0,2209573.0,0,0,5,GOLD,438,0,2,37643.426666666666,0,1,0,2,0,0,1
602,Germany,Female,26,8,11367420.0,1,1,0,19786116.0,1,1,3,DIAMOND,368,0,3,56837.1,0,1,0,2,1,0,2
603,France,Male,44,9,11983969.0,1,1,0,13832824.0,0,0,5,DIAMOND,696,0,1,0.0,0,0,0,0,0,0,1
687,France,Male,38,0,14445057.999999998,1,0,1,13727682.999999998,0,0,3,SILVER,385,0,1,72225.29,0,1,0,1,0,0,0
741,France,Male,52,1,17123630.0,2,0,0,2183440.0,1,1,5,PLATINUM,332,0,3,57078.76666666666,0,1,0,1,1,0,2
469,Spain,Male,37,9,9677649.0,1,1,1,11989086.0,0,0,4,PLATINUM,406,0,1,48388.245,0,0,1,2,0,0,0
477,Germany,Female,58,8,14598492.000000002,1,1,1,2456470.0,0,0,5,DIAMOND,464,0,2,72992.46,0,1,1,3,0,0,0
737,Germany,Male,43,8,9635380.0,1,0,0,1020979.9999999999,0,0,1,DIAMOND,373,0,1,48176.9,0,0,0,1,0,1,2
835,France,Male,25,7,11983969.0,2,1,1,8344964.999999999,0,0,3,SILVER,343,0,0,0.0,0,0,0,0,0,0,0
717,Germany,Female,33,0,11577723.0,1,1,1,8150810.000000001,0,0,1,DIAMOND,569,0,1,57888.615,0,1,0,2,0,1,1
562,France,Female,51,7,12282200.0,2,0,0,3262621.0,0,0,3,GOLD,461,0,2,40940.666666666664,0,1,0,1,0,0,1
758,Spain,Male,61,2,11983969.0,2,1,1,4398241.0,0,0,5,GOLD,299,0,0,0.0,1,0,0,1,0,0,0
408,France,Male,40,3,11983969.0,2,0,0,12487423.0,0,0,5,GOLD,602,0,2,0.0,0,0,1,1,0,0,1
650,Spain,Female,32,4,7945009.0,1,1,1,11832475.0,0,0,5,SILVER,315,0,0,39725.045,0,0,0,1,0,0,0
582,Germany,Male,33,2,12239400.0,1,1,1,2211393.0,0,0,3,GOLD,273,0,1,61197.0,0,1,0,2,0,0,0
706,Spain,Female,43,1,11983969.0,2,1,0,3196277.0,0,0,4,SILVER,994,0,1,0.0,0,0,0,1,0,0,1
567,Germany,Male,41,0,13437889.000000002,1,1,1,10574694.0,0,0,5,DIAMOND,624,0,1,67189.445,0,1,0,2,0,0,0
720,France,Male,29,2,11983969.0,2,1,0,3992551.9999999995,0,0,5,PLATINUM,398,0,1,0.0,0,0,0,0,0,0,1
631,Spain,Female,31,2,8816185.0,2,1,0,12763088.0,0,0,1,PLATINUM,804,0,1,29387.283333333336,0,0,0,1,0,1,2
623,Spain,Male,41,2,14241213.0,1,1,0,2877898.0,0,0,4,DIAMOND,729,0,2,71206.065,0,1,0,2,0,0,1
514,France,Male,35,3,12103090.0,1,1,0,1000868.0,0,0,4,DIAMOND,264,0,2,60515.45,0,1,0,1,0,0,1
650,Germany,Female,35,3,16598243.0,2,1,1,2448216.0,0,0,2,PLATINUM,306,0,1,55327.47666666666,0,1,0,2,0,1,1
673,Spain,Female,35,6,11983969.0,2,1,0,9861879.0,0,0,5,SILVER,222,0,1,0.0,0,0,0,1,0,0,1
504,France,Female,32,8,20666375.0,1,0,0,1628194.0,0,0,1,SILVER,899,1,2,103331.875,0,1,0,1,0,1,2
723,Germany,Male,37,3,9466153.0,2,1,0,12123965.0,0,0,2,SILVER,279,0,1,31553.843333333334,0,0,0,1,0,1,2
645,France,Male,25,0,17440036.0,1,1,0,4266937.0,0,0,5,GOLD,600,0,2,87200.18,0,1,0,1,0,0,1
664,Spain,Male,41,7,12342869.0,1,1,1,16492410.999999998,0,0,2,PLATINUM,315,0,1,61714.345,0,1,0,2,0,1,1
760,Spain,Male,43,6,17573550.0,1,1,1,15733729.0,0,0,2,GOLD,927,0,1,87867.75,0,1,0,2,0,1,1
766,Spain,Male,36,5,7838113.0,1,0,1,15383160.0,0,0,2,SILVER,637,0,0,39190.565,0,0,0,1,0,1,1
634,France,Male,37,5,11534586.0,2,0,0,16878180.0,0,0,3,GOLD,261,0,2,38448.62,0,1,0,1,0,0,1
640,Germany,Female,31,10,11861334.0,1,1,0,16846965.0,0,0,3,DIAMOND,573,0,2,59306.67,0,1,0,2,0,0,1
784,Germany,Male,28,2,10996006.0,2,1,1,17082987.0,0,0,2,DIAMOND,797,0,1,36653.35333333333,0,1,0,2,0,1,1
547,Germany,Female,42,1,14270340.0,1,1,0,8620749.0,1,1,5,PLATINUM,731,0,3,71351.7,0,1,0,2,1,0,2
608,Germany,Female,40,8,12172942.0,1,0,0,6116445.0,0,0,4,DIAMOND,802,0,2,60864.71,0,1,0,2,0,0,1
547,France,Female,35,4,11983969.0,1,1,1,13328773.000000002,0,0,1,GOLD,305,0,0,0.0,0,0,0,0,0,1,1
612,France,Female,43,4,13949635.0,2,1,1,7712823.0,0,0,2,GOLD,590,0,1,46498.78333333333,0,1,0,1,0,1,1
573,Spain,Male,28,8,11983969.0,2,0,0,7766003.0,0,0,4,PLATINUM,668,0,1,0.0,0,0,0,1,0,0,1
615,Spain,Male,32,5,13852182.999999998,1,1,1,5689710.0,0,0,3,SILVER,777,0,1,69260.915,0,1,0,2,0,0,0
710,France,Female,33,2,11983969.0,2,1,0,7294532.000000001,0,0,4,DIAMOND,221,0,1,0.0,0,0,0,0,0,0,1
674,Germany,Female,38,10,8372767.999999999,1,1,0,4541812.0,0,0,1,DIAMOND,450,0,1,41863.84,0,0,0,1,0,1,2
702,Spain,Female,38,9,11983969.0,2,1,1,15852745.000000002,0,0,2,SILVER,629,0,0,0.0,0,0,0,1,0,1,1
616,France,Male,37,9,11983969.0,1,1,0,11131296.0,0,0,5,PLATINUM,239,0,1,0.0,0,0,0,0,0,0,1
688,Spain,Male,32,6,12417930.0,1,1,1,13875915.0,0,0,1,GOLD,539,0,1,62089.65,0,1,0,2,0,1,1
605,France,Male,36,7,12882925.0,1,1,0,19058859.0,0,0,2,SILVER,879,0,2,64414.625,0,1,0,1,0,1,2
676,France,Male,33,6,17149078.0,1,0,0,7909964.0,0,0,3,GOLD,248,0,2,85745.39,0,1,0,1,0,0,1
708,Spain,Male,33,3,11983969.0,2,1,0,13861321.0,0,0,5,DIAMOND,729,0,1,0.0,0,0,0,1,0,0,1
745,Spain,Female,38,7,11983969.0,2,1,1,19423082.0,0,0,3,DIAMOND,401,0,0,0.0,0,0,0,1,0,0,0
661,Spain,Male,20,8,11983969.0,1,1,0,11025253.0,0,0,3,GOLD,330,0,1,0.0,1,0,0,1,0,0,1
726,France,Male,31,9,11983969.0,2,1,1,10611730.0,0,0,3,GOLD,624,0,0,0.0,0,0,0,0,0,0,0
475,France,Male,40,7,16081807.999999998,1,0,1,16964213.0,1,1,5,GOLD,219,0,3,80409.04,0,1,1,2,1,0,1
751,Germany,Male,54,9,15636760.0,2,0,1,11617992.0,0,0,1,SILVER,676,0,1,52122.53333333333,0,1,0,2,0,1,1
645,Germany,Female,59,8,12166993.0,2,0,0,9175.0,1,1,5,SILVER,291,0,3,40556.64333333333,0,1,0,2,1,0,2
775,France,Male,42,6,13397022.0,2,0,1,18783990.0,0,0,1,GOLD,278,0,1,44656.74,0,1,0,1,0,1,1
540,France,Male,41,3,11983969.0,2,1,0,12109865.0,0,0,2,GOLD,781,0,1,0.0,0,0,0,0,0,1,2
591,France,Female,34,3,9612727.0,1,0,0,3097206.0,0,0,4,DIAMOND,427,0,1,48063.635,0,0,0,0,0,0,1
596,Spain,Male,60,7,12190797.0,1,0,1,3031404.0,0,0,5,GOLD,774,0,1,60953.985,0,1,0,2,0,0,0
573,Spain,Male,41,5,11983969.0,2,0,1,1447929.0,0,0,3,GOLD,508,0,0,0.0,0,0,0,1,0,0,0
577,Spain,Male,31,6,11983969.0,1,1,1,19639525.0,0,0,4,GOLD,458,0,0,0.0,0,0,0,1,0,0,0
830,Germany,Female,40,8,7770164.0,1,0,1,1951238.0,0,0,4,DIAMOND,671,0,0,38850.82,0,0,0,1,0,0,0
663,France,Male,67,9,11983969.0,3,1,1,7231877.0,0,0,3,PLATINUM,747,0,0,0.0,1,0,0,0,0,0,0
421,France,Male,34,2,11983969.0,2,1,1,9661523.0,0,0,1,GOLD,393,0,1,0.0,0,0,1,1,0,1,1
718,Spain,Male,34,5,11392244.0,2,1,0,3077222.0,0,0,2,DIAMOND,503,0,2,37974.14666666667,0,1,0,2,0,1,2
655,Germany,Female,61,2,18399770.0,2,1,1,16121718.0,0,0,5,PLATINUM,382,0,1,61332.56666666667,1,1,0,2,0,0,0
712,France,Male,23,2,11983969.0,2,0,1,6679578.0,0,0,5,PLATINUM,863,0,0,0.0,1,0,0,0,0,0,0
663,France,Male,28,4,11983969.0,2,1,1,12396964.0,0,0,2,PLATINUM,540,0,0,0.0,0,0,0,0,0,1,1
640,France,Female,47,6,8979946.0,2,0,1,1378377.0,1,1,4,PLATINUM,857,0,1,29933.153333333335,0,0,0,0,1,0,1
577,Spain,Male,29,2,11983969.0,1,1,1,16892441.0,0,0,2,GOLD,665,0,0,0.0,0,0,0,1,0,1,1
546,Spain,Female,36,7,8566096.0,1,0,0,13477801.0,0,0,4,PLATINUM,527,0,1,42830.48,0,0,0,1,0,0,1
802,Germany,Male,37,9,11556921.0,1,0,1,11978289.0,0,0,1,GOLD,927,0,1,57784.605,0,1,0,2,0,1,1
590,France,Female,45,2,8182822.0,1,1,0,5216797.0,0,0,1,SILVER,691,0,1,40914.11,0,0,0,0,0,1,2
594,Germany,Male,18,1,13269473.000000002,1,1,0,16768956.0,0,0,3,SILVER,323,0,2,66347.365,1,1,0,2,0,0,1
577,Spain,Male,51,2,10886700.0,1,0,0,14080066.0,1,1,4,SILVER,456,0,3,54433.5,0,1,0,2,1,0,2
541,France,Male,39,7,11983969.0,2,1,0,1982302.0,0,0,5,PLATINUM,781,0,1,0.0,0,0,0,0,0,0,1
781,France,Female,27,5,11983969.0,2,0,0,7296989.999999999,0,0,2,PLATINUM,905,0,1,0.0,0,0,0,0,0,1,2
806,Germany,Male,34,2,9615268.0,2,1,0,14371101.999999998,0,0,2,GOLD,303,0,1,32050.89333333333,0,0,0,1,0,1,2
723,Germany,Female,49,0,15385551.999999998,1,1,1,18086226.0,1,1,3,PLATINUM,965,0,2,76927.76,0,1,0,2,1,0,1
535,France,Male,45,2,11983969.0,2,1,0,12565828.0,0,0,5,DIAMOND,430,0,1,0.0,0,0,0,0,0,0,1
768,France,Female,36,3,14133495.000000002,1,0,1,12587050.0,0,0,3,DIAMOND,277,0,1,70667.475,0,1,0,1,0,0,0
653,Germany,Male,41,1,10458411.0,1,1,0,1512632.0,1,1,4,PLATINUM,576,0,3,52292.055,0,1,0,2,1,0,2
803,Germany,Female,50,8,9817302.0,1,0,0,2245725.0,1,1,5,PLATINUM,642,0,2,49086.51,0,0,0,1,1,0,2
545,Spain,Female,44,1,11983969.0,2,1,1,8261489.0,0,0,3,DIAMOND,874,0,0,0.0,0,0,0,1,0,0,0
581,Germany,Female,38,3,13515704.999999998,1,1,1,3291942.0,0,0,3,SILVER,622,0,1,67578.525,0,1,0,2,0,0,0
513,Germany,Female,49,5,17160127.0,1,1,0,12622384.0,0,0,3,PLATINUM,844,0,2,85800.635,0,1,0,2,0,0,1
731,France,Male,29,5,17953920.0,1,0,0,11201002.0,0,0,5,DIAMOND,826,0,2,89769.6,0,1,0,1,0,0,1
727,Germany,Male,39,5,8061546.000000001,2,0,0,18096232.0,0,0,3,GOLD,892,0,1,26871.820000000003,0,0,0,1,0,0,1
560,Spain,Male,47,1,11983969.0,1,0,0,12888266.0,1,1,1,SILVER,762,0,2,0.0,0,0,0,1,1,1,3
766,Germany,Male,27,5,12628573.0,1,1,0,17761417.0,1,1,3,SILVER,969,0,3,63142.865,0,1,0,2,1,0,2
630,Germany,Female,23,4,13796451.0,1,0,1,17457055.0,0,0,1,DIAMOND,978,0,1,68982.255,1,1,0,2,0,1,1
652,Germany,Male,41,9,15943403.0,1,1,0,17837393.0,0,0,5,GOLD,856,0,2,79717.015,0,1,0,2,0,0,1
729,Germany,Male,40,5,11357461.0,2,1,0,10339608.0,0,0,4,SILVER,995,0,2,37858.20333333333,0,1,0,2,0,0,1
629,France,Female,33,6,11983969.0,2,1,1,5912972.0,0,0,5,SILVER,632,0,0,0.0,0,0,0,0,0,0,0
667,Germany,Male,33,9,12457333.0,2,0,0,68337.0,0,0,3,PLATINUM,899,0,2,41524.443333333336,0,1,0,2,0,0,1
671,Germany,Female,31,6,10586460.0,2,1,0,14556734.0,0,0,5,GOLD,674,0,2,35288.200000000004,0,1,0,2,0,0,1
768,Germany,Female,47,5,10455261.0,1,1,0,4813708.0,1,1,4,PLATINUM,245,0,3,52276.305,0,1,0,2,1,0,2
732,France,Female,35,3,11983969.0,2,1,0,9087695.0,0,0,3,SILVER,518,0,1,0.0,0,0,0,0,0,0,1
546,France,Female,30,5,11983969.0,2,0,1,19854309.0,0,0,4,DIAMOND,808,0,0,0.0,0,0,0,0,0,0,0
630,France,Male,55,2,11983969.0,1,1,1,10620207.0,1,1,3,SILVER,660,0,1,0.0,0,0,0,0,1,0,1
765,Germany,Female,46,8,11949288.0,2,0,1,16689601.0,1,1,5,GOLD,453,0,2,39830.96,0,1,0,2,1,0,1
704,France,Female,33,0,13049909.0,2,1,1,7480436.0,0,0,2,SILVER,694,0,1,43499.69666666666,0,1,0,1,0,1,1
470,Spain,Female,48,6,14057610.999999998,1,1,1,11697105.0,0,0,2,DIAMOND,296,0,2,70288.055,0,1,1,3,0,1,1
688,Germany,Female,34,9,9102558.0,2,0,1,16378300.0,0,0,4,SILVER,985,0,0,30341.86,0,0,0,1,0,0,0
685,France,Female,33,1,11983969.0,3,0,1,7022113.0,1,1,3,PLATINUM,797,0,1,0.0,0,0,0,0,1,0,1
567,France,Female,38,1,12587765.0,2,1,1,10784177.0,0,0,5,DIAMOND,511,0,1,41959.21666666667,0,1,0,1,0,0,0
720,Spain,Male,64,3,4575278.0,2,1,0,7962328.0,1,1,4,SILVER,608,0,2,15250.926666666666,1,0,0,1,1,0,2
609,France,Male,39,3,12177871.0,1,1,1,13839967.000000002,0,0,3,PLATINUM,985,0,1,60889.355,0,1,0,1,0,0,0
521,Germany,Female,49,2,12794857.0,1,1,1,18276514.0,0,0,2,GOLD,596,0,1,63974.285,0,1,0,2,0,1,1
556,France,Female,30,7,11983969.0,2,1,1,18664819.0,0,0,3,GOLD,356,0,0,0.0,0,0,0,0,0,0,0
662,Germany,Male,30,5,11528668.0,2,1,1,14958792.000000002,0,0,3,GOLD,264,0,1,38428.89333333333,0,1,0,2,0,0,0
704,Germany,Male,41,9,6207821.0,2,1,0,12905067.0,0,0,3,PLATINUM,981,0,1,20692.736666666668,0,0,0,1,0,0,1
750,France,Female,38,1,11983969.0,2,1,0,4776499.0,0,0,4,GOLD,740,0,1,0.0,0,0,0,0,0,0,1
619,Spain,Female,32,4,17540613.0,2,1,1,17279243.0,1,1,1,DIAMOND,707,1,2,58468.71,0,1,0,2,1,1,2
468,Spain,Male,26,1,13164325.0,1,1,0,6443616.0,0,0,1,PLATINUM,855,0,3,65821.625,0,1,1,3,0,1,2
435,Germany,Male,44,3,15173965.0,1,1,0,16746150.0,0,0,4,GOLD,412,0,3,75869.825,0,1,1,3,0,0,1
529,France,Male,43,6,9361635.0,2,0,0,9834866.0,0,0,5,GOLD,286,0,1,31205.45,0,0,0,0,0,0,1
702,Germany,Female,60,5,13859754.0,2,1,1,4153658.9999999995,1,1,4,GOLD,476,0,2,46199.18,0,1,0,2,1,0,1
608,France,Female,41,5,11983969.0,2,1,1,7246225.0,0,0,5,GOLD,445,0,0,0.0,0,0,0,0,0,0,0
576,France,Male,40,9,11983969.0,2,1,0,11246519.0,1,1,5,SILVER,359,0,2,0.0,0,0,0,0,1,0,2
666,France,Female,27,1,8522521.0,1,0,1,6451144.0,0,0,4,SILVER,871,0,0,42612.605,0,0,0,0,0,0,0
730,France,Female,36,8,14874929.0,2,1,0,9183075.0,0,0,3,GOLD,694,0,2,49583.09666666667,0,1,0,1,0,0,1
647,Germany,Male,52,7,13001312.0,1,1,1,19080636.0,1,1,4,SILVER,309,0,2,65006.56,0,1,0,2,1,0,1
516,Spain,Female,27,1,11983969.0,1,0,1,11231115.0,0,0,3,PLATINUM,638,0,0,0.0,0,0,0,1,0,0,0
711,France,Female,81,6,11983969.0,2,1,1,7227624.000000001,0,0,4,SILVER,774,0,0,0.0,1,0,0,0,0,0,0
736,France,Male,54,7,11172947.0,2,0,1,8492049.0,0,0,3,PLATINUM,421,0,1,37243.15666666667,0,1,0,1,0,0,0
768,France,Female,36,5,18016944.0,2,1,0,1734856.0000000002,0,0,2,GOLD,760,0,2,60056.48,0,1,0,1,0,1,2
427,Spain,Male,40,8,11983969.0,2,1,1,8287075.0,0,0,5,SILVER,778,0,1,0.0,0,0,1,2,0,0,0
686,Spain,Female,47,6,11983969.0,1,1,0,3208069.0,1,1,3,PLATINUM,510,0,2,0.0,0,0,0,1,1,0,2
690,France,Female,42,5,11983969.0,2,0,1,12051208.0,0,0,4,PLATINUM,915,0,0,0.0,0,0,0,0,0,0,0
647,Spain,Female,29,2,11983969.0,2,1,0,17903268.0,0,0,1,DIAMOND,373,0,1,0.0,0,0,0,1,0,1,2
714,France,Male,35,3,11983969.0,2,1,1,9562328.0,0,0,2,PLATINUM,253,0,0,0.0,0,0,0,0,0,1,1
736,Germany,Female,36,8,10391417.0,1,1,1,11003588.0,1,1,4,GOLD,666,0,2,51957.085,0,1,0,2,1,0,1
608,France,Female,34,4,8877287.0,1,1,1,16882201.0,0,0,1,GOLD,626,0,0,44386.435,0,0,0,0,0,1,1
809,France,Female,39,5,11983969.0,1,1,0,7770575.0,0,0,5,DIAMOND,754,0,1,0.0,0,0,0,0,0,0,1
745,France,Female,40,6,13118467.000000002,1,1,1,4981562.0,0,0,1,DIAMOND,966,0,1,65592.335,0,1,0,1,0,1,1
781,France,Male,38,2,11781079.0,1,0,1,6563233.0,1,1,3,SILVER,399,0,2,58905.395,0,1,0,1,1,0,1
527,France,Male,31,4,11983969.0,1,1,0,16936189.0,0,0,4,GOLD,371,0,1,0.0,0,0,0,0,0,0,1
595,Germany,Female,32,0,9246621.0,1,1,0,472130.0,0,0,2,PLATINUM,238,0,1,46233.105,0,0,0,1,0,1,2
850,Germany,Female,38,2,10274115.0,2,0,1,2397485.0,0,0,4,SILVER,264,0,1,34247.049999999996,0,1,0,2,0,0,0
569,France,Male,37,9,17875584.0,1,1,0,19992917.0,0,0,5,GOLD,255,0,2,89377.92,0,1,0,1,0,0,1
728,France,Male,43,7,11983969.0,2,1,0,4002369.9999999995,0,0,4,DIAMOND,937,0,1,0.0,0,0,0,0,0,0,1
473,Germany,Female,32,5,14660225.0,2,1,1,7294695.0,0,0,1,PLATINUM,628,0,2,48867.416666666664,0,1,1,3,0,1,1
738,France,Male,29,2,11983969.0,2,1,1,17042113.0,0,0,3,GOLD,252,0,0,0.0,0,0,0,0,0,0,0
659,France,Male,35,6,11983969.0,2,1,1,5887911.0,0,0,1,GOLD,710,0,0,0.0,0,0,0,0,0,1,1
597,Spain,Male,38,6,11570267.0,2,1,1,2505905.0,0,0,4,DIAMOND,486,0,1,38567.556666666664,0,1,0,2,0,0,0
445,Germany,Female,61,2,13765531.0,1,0,1,2990984.0,0,0,3,PLATINUM,335,0,2,68827.655,1,1,1,3,0,0,0
671,France,Female,29,3,11983969.0,2,1,0,15804310.999999998,0,0,1,DIAMOND,556,0,1,0.0,0,0,0,0,0,1,2
656,Spain,Female,34,6,5987733.0,1,1,0,1403262.0,1,1,5,SILVER,248,0,2,29938.665,0,0,0,1,1,0,2
658,France,Male,31,5,10008214.0,1,0,1,4980988.0,0,0,3,GOLD,967,0,1,50041.07,0,1,0,1,0,0,0
698,Germany,Male,52,10,10730439.0,3,1,0,2880632.0,1,1,4,PLATINUM,352,0,3,26826.0975,0,1,0,2,1,0,2
655,Spain,Male,38,9,11983969.0,1,0,1,9049033.0,0,0,5,PLATINUM,544,0,0,0.0,0,0,0,1,0,0,0
772,Spain,Male,41,10,9603222.0,1,1,1,7582557.000000001,0,0,3,DIAMOND,317,0,0,48016.11,0,0,0,1,0,0,0
681,Spain,Male,33,10,11983969.0,1,0,0,15833635.999999998,0,0,1,PLATINUM,818,0,1,0.0,0,0,0,1,0,1,2
688,Germany,Male,29,9,14455350.0,2,1,0,14345495.000000002,0,0,4,SILVER,270,0,2,48184.5,0,1,0,2,0,0,1
633,Germany,Male,40,5,8617281.0,2,1,1,11727949.0,0,0,3,DIAMOND,531,0,0,28724.27,0,0,0,1,0,0,0
735,France,Male,73,9,11983969.0,1,1,1,11428333.0,0,0,1,SILVER,393,0,0,0.0,1,0,0,0,0,1,1
521,Germany,Female,29,2,8721280.0,1,1,1,99486.0,0,0,1,PLATINUM,836,0,0,43606.4,0,0,0,1,0,1,1
541,France,Male,36,5,11983969.0,2,1,0,12479584.0,0,0,2,PLATINUM,920,0,1,0.0,0,0,0,0,0,1,2
612,Germany,Female,36,2,13070092.0,2,0,0,7759280.0,0,0,5,DIAMOND,351,0,2,43566.973333333335,0,1,0,2,0,0,1
562,France,Male,62,3,11983969.0,2,1,0,10598601.0,0,0,2,GOLD,845,0,1,0.0,1,0,0,0,0,1,2
703,France,Female,32,6,11983969.0,2,0,0,3360651.9999999995,0,0,3,PLATINUM,639,0,1,0.0,0,0,0,0,0,0,1
710,Spain,Male,23,6,11983969.0,2,1,1,13418810.999999998,0,0,4,SILVER,416,0,0,0.0,1,0,0,1,0,0,0
731,Spain,Female,40,5,17132598.0,1,1,1,15971826.999999998,1,1,2,SILVER,964,0,2,85662.99,0,1,0,2,1,1,2
703,Spain,Male,58,4,9293092.0,1,0,1,8514878.0,0,0,4,DIAMOND,243,0,0,46465.46,0,0,0,1,0,0,0
618,France,Female,40,0,11983969.0,1,1,0,11905913.0,0,0,5,GOLD,837,0,1,0.0,0,0,0,0,0,0,1
689,France,Female,29,1,7755678.999999999,2,1,1,12299826.0,0,0,2,SILVER,693,0,0,25852.263333333332,0,0,0,0,0,1,1
718,France,Male,33,7,10287428.0,1,0,0,11784106.0,0,0,5,SILVER,504,0,2,51437.14,0,1,0,1,0,0,1
608,France,Male,37,5,14609339.000000002,2,0,0,16059341.0,0,0,3,SILVER,808,0,2,48697.79666666667,0,1,0,1,0,0,1
749,Spain,Male,34,2,11983969.0,1,0,0,17418904.0,1,1,1,PLATINUM,653,0,2,0.0,0,0,0,1,1,1,3
753,Spain,Male,51,4,7981172.0,2,0,1,6826027.0,1,1,1,DIAMOND,956,0,1,26603.906666666666,0,0,0,1,1,1,2
630,Spain,Male,39,10,10547374.0,1,0,0,5885488.0,1,1,5,PLATINUM,787,0,3,52736.87,0,1,0,2,1,0,2
693,Germany,Female,43,1,12192792.0,1,1,0,8799495.0,1,1,4,GOLD,572,0,3,60963.96,0,1,0,2,1,0,2
838,Spain,Female,40,6,6167119.0,1,0,1,15065935.0,1,1,3,GOLD,228,0,1,30835.595,0,0,0,1,1,0,1
756,Germany,Female,39,5,14936312.0,2,1,1,10909839.0,0,0,2,DIAMOND,927,0,1,49787.706666666665,0,1,0,2,0,1,1
775,France,Female,27,4,15230937.0,1,1,0,10411200.0,0,0,2,GOLD,591,0,2,76154.685,0,1,0,1,0,1,2
635,France,Female,33,5,11983969.0,2,1,0,12294971.0,0,0,5,DIAMOND,977,0,1,0.0,0,0,0,0,0,0,1
705,Spain,Male,36,1,11162929.0,1,1,1,2180716.0,0,0,5,PLATINUM,812,0,1,55814.645,0,1,0,2,0,0,0
481,France,Male,40,3,11983969.0,1,1,1,3231993.0,0,0,2,GOLD,415,0,1,0.0,0,0,1,1,0,1,1
727,Spain,Female,49,7,9629678.0,1,1,0,19045787.0,1,1,5,SILVER,541,0,2,48148.39,0,0,0,1,1,0,2
595,France,Male,20,4,9583043.0,1,1,0,17773898.0,0,0,5,GOLD,250,0,1,47915.215,1,0,0,0,0,0,1
535,France,Female,38,0,13591932.999999998,1,1,0,8042564.999999999,0,0,2,DIAMOND,915,0,2,67959.665,0,1,0,1,0,1,2
578,France,Male,59,10,18596664.0,1,0,0,944542.0,1,1,2,GOLD,422,0,3,92983.32,0,1,0,1,1,1,3
597,France,Female,29,5,11983969.0,2,1,1,17482557.0,0,0,2,GOLD,347,0,0,0.0,0,0,0,0,0,1,1
449,France,Female,21,7,11983969.0,2,0,0,17574392.0,0,0,3,GOLD,786,0,2,0.0,1,0,1,1,0,0,1
850,Germany,Female,43,8,9224483.0,2,1,0,5494973.0,0,0,2,PLATINUM,304,0,1,30748.27666666667,0,0,0,1,0,1,2
